Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
572553,21803,CHRISTMAS TREE STAR DECORATION,11,2011-10-24 17:09:00,0.42,,United Kingdom
572553,23479,WIRE EGG BASKET ,1,2011-10-24 17:09:00,14.96,,United Kingdom
572553,46775D,SUNSET COLOUR CHUNKY KNITTED THROW,1,2011-10-24 17:09:00,8.29,,United Kingdom
572567,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2011-10-25 10:27:00,0.55,12398.0,Switzerland
572569,23309,SET OF 60 I LOVE LONDON CAKE CASES ,8,2011-10-25 10:32:00,0.55,17870.0,United Kingdom
572653,22675,FRENCH KITCHEN SIGN BLUE METAL,3,2011-10-25 12:12:00,1.25,15861.0,United Kingdom
572675,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,1,2011-10-25 13:20:00,0.85,17917.0,United Kingdom
572688,84987,SET OF 36 TEATIME PAPER DOILIES,12,2011-10-25 14:09:00,1.45,13028.0,United Kingdom
572697,22087,Amazon,6,2011-10-25 14:24:00,0.0,,United Kingdom
572726,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-25 15:19:00,12.75,16056.0,United Kingdom
572732,23233,WRAP POPPIES  DESIGN,25,2011-10-25 15:21:00,0.42,18079.0,United Kingdom
C572750,21623,VINTAGE UNION JACK MEMOBOARD,-1,2011-10-25 17:07:00,9.95,14395.0,United Kingdom
572751,48194,DOORMAT HEARTS,2,2011-10-25 17:21:00,8.25,17449.0,United Kingdom
C572754,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,-36,2011-10-25 17:29:00,1.0,15482.0,United Kingdom
572755,23198,PANTRY MAGNETIC  SHOPPING LIST,3,2011-10-25 17:31:00,1.45,13601.0,United Kingdom
572758,23289,DOLLY GIRL CHILDRENS BOWL,1,2011-10-25 18:39:00,2.46,,United Kingdom
572763,21976,PACK OF 60 MUSHROOM CAKE CASES,24,2011-10-26 09:54:00,0.55,12812.0,Japan
572846,21584,RETROSPOT SMALL TUBE MATCHES,6,2011-10-26 12:14:00,1.65,14550.0,United Kingdom
572859,23558,LANDMARK FRAME LONDON BRIDGE ,1,2011-10-26 12:39:00,12.5,16418.0,United Kingdom
572872,20765,CHRYSANTHEMUM SKETCHBOOK ,1,2011-10-26 13:27:00,3.75,15320.0,United Kingdom
572885,22677,FRENCH BLUE METAL DOOR SIGN 2,4,2011-10-26 13:45:00,1.25,15311.0,United Kingdom
572885,20829,GLITTER HANGING BUTTERFLY STRING,2,2011-10-26 13:45:00,2.1,15311.0,United Kingdom
572903,22936,BAKING MOULD ROSE WHITE CHOCOLATE,1,2011-10-26 15:17:00,3.25,17974.0,United Kingdom
572911,22078,RIBBON REEL LACE DESIGN ,5,2011-10-26 16:03:00,2.1,16345.0,United Kingdom
572913,22562,MONSTERS STENCIL CRAFT,2,2011-10-26 16:21:00,1.25,15993.0,United Kingdom
572913,21158,MOODY GIRL DOOR HANGER ,4,2011-10-26 16:21:00,0.39,15993.0,United Kingdom
572923,22813,PACK 3 BOXES BIRD PANNETONE ,12,2011-10-27 08:35:00,1.95,15948.0,United Kingdom
572935,22489,PACK OF 12 TRADITIONAL CRAYONS,24,2011-10-27 10:26:00,0.42,14189.0,United Kingdom
572946,21619,4 VANILLA BOTANICAL CANDLES,12,2011-10-27 10:36:00,1.25,13988.0,United Kingdom
572964,22464,HANGING METAL HEART LANTERN,12,2011-10-27 10:41:00,1.65,12630.0,Finland
573005,17003,BROCADE RING PURSE ,720,2011-10-27 12:13:00,0.25,17414.0,United Kingdom
573020,22728,ALARM CLOCK BAKELIKE PINK,4,2011-10-27 12:37:00,3.75,14842.0,United Kingdom
C573021,22891,TEA FOR ONE POLKADOT,-2,2011-10-27 12:39:00,4.25,14911.0,EIRE
573026,22736,RIBBON REEL MAKING SNOWMEN ,5,2011-10-27 13:25:00,1.65,17459.0,United Kingdom
573029,22557,PLASTERS IN TIN VINTAGE PAISLEY ,2,2011-10-27 13:33:00,1.65,14971.0,United Kingdom
573029,21621,VINTAGE UNION JACK BUNTING,1,2011-10-27 13:33:00,8.5,14971.0,United Kingdom
573029,22940,FELTCRAFT CHRISTMAS FAIRY,3,2011-10-27 13:33:00,4.25,14971.0,United Kingdom
573032,22818,CARD CHRISTMAS VILLAGE,12,2011-10-27 13:36:00,0.42,18211.0,United Kingdom
573038,82552,WASHROOM METAL SIGN,2,2011-10-27 13:48:00,1.45,17545.0,United Kingdom
573068,23342,MINT DINER WALL CLOCK,1,2011-10-27 13:56:00,8.5,17545.0,United Kingdom
573070,22699,ROSES REGENCY TEACUP AND SAUCER ,1,2011-10-27 13:59:00,2.95,13263.0,United Kingdom
573100,22629,SPACEBOY LUNCH BOX ,12,2011-10-27 14:49:00,1.95,17528.0,United Kingdom
573116,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,6,2011-10-27 15:49:00,1.25,14525.0,United Kingdom
573117,23365,SET 12 COLOUR PENCILS LOVE LONDON,16,2011-10-27 16:11:00,0.65,16688.0,United Kingdom
573123,16219,HOUSE SHAPE PENCIL SHARPENER,48,2011-10-27 16:23:00,0.06,13654.0,United Kingdom
573123,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,3,2011-10-27 16:23:00,4.95,13654.0,United Kingdom
573131,23583,LUNCH BAG PAISLEY PARK  ,10,2011-10-27 16:44:00,1.65,15622.0,United Kingdom
573137,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,1,2011-10-27 17:15:00,1.25,,United Kingdom
573145,22892,SET OF SALT AND PEPPER TOADSTOOLS,12,2011-10-27 18:02:00,1.25,18219.0,United Kingdom
573151,22841,ROUND CAKE TIN VINTAGE GREEN,1,2011-10-27 20:09:00,7.95,17602.0,United Kingdom
573151,85175,CACTI T-LIGHT CANDLES,16,2011-10-27 20:09:00,0.42,17602.0,United Kingdom
573159,23370,SET 36 COLOURING PENCILS DOILY,16,2011-10-28 08:58:00,1.25,16648.0,United Kingdom
573160,23245,SET OF 3 REGENCY CAKE TINS,4,2011-10-28 08:58:00,4.95,14359.0,United Kingdom
573166,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,8,2011-10-28 09:15:00,8.95,13089.0,United Kingdom
573245,23395,BELLE JARDINIERE CUSHION COVER,2,2011-10-28 12:08:00,3.75,17841.0,United Kingdom
573248,23312,VINTAGE CHRISTMAS GIFT SACK,6,2011-10-28 12:09:00,4.15,14498.0,United Kingdom
573248,23504,PLAYING CARDS JUBILEE UNION JACK,3,2011-10-28 12:09:00,1.25,14498.0,United Kingdom
573275,21530,DAIRY MAID TOASTRACK,1,2011-10-28 13:12:00,0.79,15311.0,United Kingdom
573281,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-10-28 13:51:00,1.95,12895.0,United Kingdom
573300,20712,JUMBO BAG WOODLAND ANIMALS,1,2011-10-28 16:10:00,2.08,16049.0,United Kingdom
573300,23558,LANDMARK FRAME LONDON BRIDGE ,1,2011-10-28 16:10:00,12.5,16049.0,United Kingdom
573307,POST,POSTAGE,1,2011-10-28 16:24:00,11.27,,United Kingdom
573311,23509,MINI PLAYING CARDS FUN FAIR ,2,2011-10-28 16:45:00,0.42,14071.0,United Kingdom
573314,22560,TRADITIONAL MODELLING CLAY,2,2011-10-28 17:26:00,1.25,16987.0,United Kingdom
573334,23177,TREASURE ISLAND BOOK BOX,18,2011-10-30 11:35:00,2.25,12912.0,United Kingdom
573336,20751,FUNKY WASHING UP GLOVES ASSORTED,3,2011-10-30 11:37:00,2.1,17372.0,United Kingdom
573338,20725,LUNCH BAG RED RETROSPOT,1,2011-10-30 11:47:00,1.65,14546.0,United Kingdom
573338,23069,EDWARDIAN PHOTO FRAME,2,2011-10-30 11:47:00,6.25,14546.0,United Kingdom
573342,84843,WHITE SOAP RACK WITH 2 BOTTLES,5,2011-10-30 11:56:00,5.95,14582.0,United Kingdom
573342,82580,BATHROOM METAL SIGN,25,2011-10-30 11:56:00,0.55,14582.0,United Kingdom
573343,23367,SET 12 COLOUR PENCILS SPACEBOY ,5,2011-10-30 11:59:00,0.65,13566.0,United Kingdom
573345,21636,MADRAS NOTEBOOK MEDIUM,4,2011-10-30 12:14:00,0.75,17609.0,United Kingdom
573346,23295,SET OF 12 MINI LOAF BAKING CASES,4,2011-10-30 12:18:00,0.83,17255.0,United Kingdom
573348,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,4,2011-10-30 12:27:00,0.79,14487.0,United Kingdom
573357,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,36,2011-10-30 12:45:00,3.29,15251.0,United Kingdom
573358,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,12,2011-10-30 12:46:00,1.25,17213.0,United Kingdom
573359,23275,SET OF 3 HANGING OWLS OLLIE BEAK,1,2011-10-30 12:48:00,1.25,14178.0,United Kingdom
573367,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,2011-10-30 13:17:00,2.95,16145.0,United Kingdom
573373,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,3,2011-10-30 13:37:00,2.55,14684.0,United Kingdom
573377,22195,LARGE HEART MEASURING SPOONS,2,2011-10-30 13:51:00,1.65,14653.0,United Kingdom
573377,21744,SNOWFLAKE PORTABLE TABLE LIGHT ,3,2011-10-30 13:51:00,2.95,14653.0,United Kingdom
573379,23129,HEART SHAPED HOLLY WREATH,4,2011-10-30 14:03:00,4.15,15680.0,United Kingdom
573379,22398,MAGNETS PACK OF 4 SWALLOWS,12,2011-10-30 14:03:00,0.39,15680.0,United Kingdom
573380,23083,SET 6 PAPER TABLE LANTERN STARS ,6,2011-10-30 14:04:00,3.75,14572.0,United Kingdom
573384,21931,JUMBO STORAGE BAG SUKI,10,2011-10-30 14:19:00,2.08,15478.0,United Kingdom
573393,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,10,2011-10-30 15:08:00,0.79,14158.0,United Kingdom
573397,23312,VINTAGE CHRISTMAS GIFT SACK,4,2011-10-30 15:19:00,4.15,15547.0,United Kingdom
573397,22697,GREEN REGENCY TEACUP AND SAUCER,1,2011-10-30 15:19:00,2.95,15547.0,United Kingdom
573397,22141,CHRISTMAS CRAFT TREE TOP ANGEL,1,2011-10-30 15:19:00,2.1,15547.0,United Kingdom
573408,84616,SILVER ROCCOCO CHANDELIER,3,2011-10-30 15:59:00,29.95,16190.0,United Kingdom
573413,20767,BLUE PAISLEY JOURNAL ,1,2011-10-30 16:12:00,2.55,15444.0,United Kingdom
573413,22982,PANTRY PASTRY BRUSH,2,2011-10-30 16:12:00,1.25,15444.0,United Kingdom
573415,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2011-10-30 16:17:00,7.95,13607.0,United Kingdom
573483,84946,ANTIQUE SILVER T-LIGHT GLASS,72,2011-10-31 11:32:00,1.06,15793.0,United Kingdom
573485,85099F,JUMBO BAG STRAWBERRY,3,2011-10-31 11:37:00,2.08,15752.0,United Kingdom
573510,21841,BABY MOUSE RED GINGHAM DRESS,28,2011-10-31 12:21:00,4.25,14808.0,United Kingdom
573510,23352,ROLL WRAP 50'S RED CHRISTMAS ,12,2011-10-31 12:21:00,1.25,14808.0,United Kingdom
573512,22633,HAND WARMER UNION JACK,96,2011-10-31 12:30:00,1.85,17951.0,United Kingdom
573542,22599,CHRISTMAS MUSICAL ZINC STAR,12,2011-10-31 13:03:00,0.29,14702.0,United Kingdom
573543,22576,SWALLOW WOODEN CHRISTMAS DECORATION,2,2011-10-31 13:05:00,0.85,17777.0,United Kingdom
573551,23284,DOORMAT KEEP CALM AND COME IN,2,2011-10-31 13:35:00,8.25,15044.0,United Kingdom
573553,22366,DOORMAT AIRMAIL ,1,2011-10-31 13:48:00,14.13,,United Kingdom
573553,22630,DOLLY GIRL LUNCH BOX,1,2011-10-31 13:48:00,2.46,,United Kingdom
573564,22053,EMPIRE DESIGN ROSETTE,10,2011-10-31 13:58:00,1.25,16127.0,United Kingdom
573576,23247,BISCUIT TIN 50'S CHRISTMAS,1,2011-10-31 14:09:00,5.79,14096.0,United Kingdom
573576,22141,CHRISTMAS CRAFT TREE TOP ANGEL,3,2011-10-31 14:09:00,4.13,14096.0,United Kingdom
573576,84997B,CHILDRENS CUTLERY RETROSPOT RED ,1,2011-10-31 14:09:00,8.29,14096.0,United Kingdom
573579,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,3,2011-10-31 14:19:00,2.95,15033.0,United Kingdom
573584,20727,LUNCH BAG  BLACK SKULL.,10,2011-10-31 14:36:00,1.65,16705.0,United Kingdom
573585,23202,JUMBO BAG VINTAGE LEAF,6,2011-10-31 14:41:00,4.13,,United Kingdom
573585,22165,"DIAMANTE HEART SHAPED WALL MIRROR, ",1,2011-10-31 14:41:00,10.79,,United Kingdom
573585,23424,GINGHAM RECIPE BOOK BOX,2,2011-10-31 14:41:00,10.79,,United Kingdom
573585,22166,WALL MIRROR RECTANGLE DIAMANTE PINK,1,2011-10-31 14:41:00,7.46,,United Kingdom
573585,47566,PARTY BUNTING,1,2011-10-31 14:41:00,10.79,,United Kingdom
573585,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,10,2011-10-31 14:41:00,5.79,,United Kingdom
573585,22698,PINK REGENCY TEACUP AND SAUCER,3,2011-10-31 14:41:00,5.79,,United Kingdom
573585,90200B,BLACK SWEETHEART BRACELET,1,2011-10-31 14:41:00,4.15,,United Kingdom
573585,21485,RETROSPOT HEART HOT WATER BOTTLE,1,2011-10-31 14:41:00,10.79,,United Kingdom
573585,22132,RED LOVE HEART SHAPE CUP,1,2011-10-31 14:41:00,1.63,,United Kingdom
573585,22984,CARD GINGHAM ROSE ,1,2011-10-31 14:41:00,0.83,,United Kingdom
573599,22727,ALARM CLOCK BAKELIKE RED ,12,2011-10-31 15:20:00,3.75,17924.0,United Kingdom
573601,85049a,TRADITIONAL CHRISTMAS RIBBONS,1,2011-10-31 15:24:00,3.29,,United Kingdom
573632,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-10-31 15:36:00,2.95,15329.0,United Kingdom
573748,23230,WRAP ALPHABET DESIGN,25,2011-11-01 09:24:00,0.42,14911.0,EIRE
573808,22727,ALARM CLOCK BAKELIKE RED ,3,2011-11-01 11:29:00,3.75,14419.0,United Kingdom
573814,85152,HAND OVER THE CHOCOLATE   SIGN ,2,2011-11-01 11:31:00,2.1,13268.0,United Kingdom
573873,23526,WALL ART DOG LICENCE ,1,2011-11-01 12:39:00,5.95,17346.0,United Kingdom
573874,22947,WOODEN ADVENT CALENDAR RED,6,2011-11-01 12:45:00,7.95,13868.0,United Kingdom
573892,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-11-01 13:57:00,2.95,14911.0,EIRE
573898,22841,ROUND CAKE TIN VINTAGE GREEN,1,2011-11-01 14:35:00,7.95,14562.0,United Kingdom
573901,84944,SET OF 6 KASHMIR FOLKART BAUBLES,4,2011-11-01 14:49:00,1.65,14191.0,United Kingdom
573904,23220,REINDEER HEART DECORATION GOLD,5,2011-11-01 14:54:00,0.83,14505.0,United Kingdom
573911,84970S,HANGING HEART ZINC T-LIGHT HOLDER,5,2011-11-01 15:40:00,0.85,17315.0,United Kingdom
573913,21982,PACK OF 12 SUKI TISSUES ,24,2011-11-01 15:49:00,0.39,17653.0,United Kingdom
573923,21749,LARGE RED RETROSPOT WINDMILL,2,2011-11-02 09:31:00,2.1,17965.0,United Kingdom
573927,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2011-11-02 09:59:00,4.95,13890.0,United Kingdom
573930,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,9,2011-11-02 10:15:00,0.85,17811.0,United Kingdom
573937,22633,HAND WARMER UNION JACK,12,2011-11-02 10:40:00,2.1,15830.0,United Kingdom
573982,21787,RAIN PONCHO RETROSPOT,360,2011-11-02 11:07:00,0.85,12901.0,United Kingdom
573993,23513,EMBROIDERED RIBBON REEL SUSIE ,6,2011-11-02 11:23:00,2.08,16790.0,United Kingdom
574029,22141,CHRISTMAS CRAFT TREE TOP ANGEL,12,2011-11-02 12:34:00,2.1,12955.0,United Kingdom
574034,21124,SET/10 BLUE POLKADOT PARTY CANDLES,1,2011-11-02 12:45:00,1.25,17841.0,United Kingdom
574040,20652,BLUE POLKADOT LUGGAGE TAG ,2,2011-11-02 13:01:00,1.25,14974.0,United Kingdom
574043,85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,3,2011-11-02 13:13:00,1.25,16367.0,United Kingdom
574059,23415,HOME SWEET HOME HOOK,1,2011-11-02 14:13:00,1.65,14646.0,Netherlands
574063,22340,NOEL GARLAND PAINTED ZINC ,1,2011-11-02 14:31:00,0.39,13271.0,United Kingdom
574063,21014,SWISS CHALET TREE DECORATION ,1,2011-11-02 14:31:00,0.29,13271.0,United Kingdom
574074,35095A,BLUE VICTORIAN FABRIC OVAL BOX,2,2011-11-02 15:33:00,0.83,,United Kingdom
574076,21704,BAG 250g SWIRLY MARBLES,1,2011-11-02 15:38:00,1.63,,United Kingdom
574077,21617,4 LILY  BOTANICAL DINNER CANDLES,1,2011-11-02 15:56:00,1.25,17999.0,United Kingdom
574077,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,2011-11-02 15:56:00,4.25,17999.0,United Kingdom
574091,22208,WOOD STAMP SET THANK YOU,12,2011-11-03 09:20:00,0.83,17086.0,United Kingdom
574092,21166,COOK WITH WINE METAL SIGN ,48,2011-11-03 09:28:00,1.85,16684.0,United Kingdom
C574095,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,-1,2011-11-03 09:54:00,2.95,12674.0,France
574096,35001G,HAND OPEN SHAPE GOLD,6,2011-11-03 09:55:00,4.25,13599.0,United Kingdom
574138,23234,BISCUIT TIN VINTAGE CHRISTMAS,216,2011-11-03 11:26:00,0.0,12415.0,Australia
574149,23393,HOME SWEET HOME CUSHION COVER ,4,2011-11-03 11:29:00,3.75,13709.0,United Kingdom
574240,84192,ASSORTED COLOUR METAL CAT ,3,2011-11-03 12:45:00,1.25,15998.0,United Kingdom
574240,22113,GREY HEART HOT WATER BOTTLE,1,2011-11-03 12:45:00,4.25,15998.0,United Kingdom
574265,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2011-11-03 14:17:00,4.95,15605.0,United Kingdom
574298,84596F,SMALL MARSHMALLOWS PINK BOWL,1,2011-11-03 15:56:00,0.83,,United Kingdom
574298,23309,SET OF 60 I LOVE LONDON CAKE CASES ,2,2011-11-03 15:56:00,1.25,,United Kingdom
574298,22338,STAR DECORATION PAINTED ZINC ,4,2011-11-03 15:56:00,0.63,,United Kingdom
574304,20727,LUNCH BAG  BLACK SKULL.,3,2011-11-03 16:30:00,1.65,14428.0,United Kingdom
574317,17084R,ASSORTED INCENSE PACK,72,2011-11-03 18:49:00,0.21,17078.0,United Kingdom
574328,21724,PANDA AND BUNNIES STICKER SHEET,24,2011-11-04 09:05:00,0.85,13081.0,United Kingdom
574328,21945,STRAWBERRIES  DESIGN FLANNEL ,12,2011-11-04 09:05:00,0.85,13081.0,United Kingdom
574329,23358,HOT STUFF HOT WATER BOTTLE,12,2011-11-04 09:07:00,3.75,12362.0,Belgium
574336,22692,DOORMAT WELCOME TO OUR HOME,2,2011-11-04 09:52:00,8.25,12397.0,Belgium
574343,23396,LE JARDIN BOTANIQUE CUSHION COVER,4,2011-11-04 10:11:00,3.75,12576.0,Poland
574345,21533,RETROSPOT LARGE MILK JUG,6,2011-11-04 10:18:00,4.95,15845.0,United Kingdom
C574347,23427,STOOL HOME SWEET HOME ,-1,2011-11-04 10:28:00,10.4,12500.0,Germany
574352,82482,WOODEN PICTURE FRAME WHITE FINISH,216,2011-11-04 10:38:00,1.92,18102.0,United Kingdom
574353,22623,BOX OF VINTAGE JIGSAW BLOCKS ,5,2011-11-04 10:46:00,5.95,14659.0,United Kingdom
574356,35970,ZINC FOLKART SLEIGH BELLS,2,2011-11-04 10:48:00,4.13,,United Kingdom
574368,22197,POPCORN HOLDER,12,2011-11-04 10:59:00,0.85,13004.0,United Kingdom
574474,21114,LAVENDER SCENTED FABRIC HEART,5,2011-11-04 12:05:00,1.25,17979.0,United Kingdom
574476,22976,CIRCUS PARADE CHILDRENS EGG CUP ,1,2011-11-04 12:20:00,1.25,17203.0,United Kingdom
574476,21588,RETROSPOT GIANT TUBE MATCHES,1,2011-11-04 12:20:00,2.55,17203.0,United Kingdom
574481,23508,MINI PLAYING CARDS DOLLY GIRL ,1,2011-11-04 12:45:00,0.42,18022.0,United Kingdom
574481,23320,GIANT 50'S CHRISTMAS CRACKER,4,2011-11-04 12:45:00,2.89,18022.0,United Kingdom
574481,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,1,2011-11-04 12:45:00,2.55,18022.0,United Kingdom
574536,84992,72 SWEETHEART FAIRY CAKE CASES,1,2011-11-04 14:35:00,0.55,15707.0,United Kingdom
574544,23236,STORAGE TIN VINTAGE DOILY ,6,2011-11-04 14:49:00,2.89,17084.0,United Kingdom
574544,23373,VINTAGE CHRISTMAS PAPER GIFT BAG,20,2011-11-04 14:49:00,0.82,17084.0,United Kingdom
574544,22738,RIBBON REEL SNOWY VILLAGE,5,2011-11-04 14:49:00,1.65,17084.0,United Kingdom
574545,23159,SET OF 5 PANCAKE DAY MAGNETS,12,2011-11-04 14:54:00,2.08,17084.0,United Kingdom
574547,21975,PACK OF 60 DINOSAUR CAKE CASES,2,2011-11-04 15:08:00,0.55,17841.0,United Kingdom
574550,23198,PANTRY MAGNETIC  SHOPPING LIST,4,2011-11-04 15:18:00,1.45,12484.0,Spain
574561,23170,REGENCY TEA PLATE ROSES ,1,2011-11-04 15:52:00,3.29,,United Kingdom
574561,23613,SET 10 XMAS CARDS & BADGES 17070,1,2011-11-04 15:52:00,2.49,,United Kingdom
574561,85032A,ROMANTIC IMAGES GIFT WRAP SET,1,2011-11-04 15:52:00,1.63,,United Kingdom
574561,23202,JUMBO BAG VINTAGE LEAF,4,2011-11-04 15:52:00,4.13,,United Kingdom
574561,22680,FRENCH BLUE METAL DOOR SIGN 5,1,2011-11-04 15:52:00,2.46,,United Kingdom
574561,22197,POPCORN HOLDER,18,2011-11-04 15:52:00,1.63,,United Kingdom
574654,22942,CHRISTMAS LIGHTS 10 SANTAS ,1,2011-11-06 11:32:00,8.5,15571.0,United Kingdom
574656,22078,RIBBON REEL LACE DESIGN ,5,2011-11-06 11:36:00,2.1,16434.0,United Kingdom
574660,22548,HEADS AND TAILS SPORTING FUN,1,2011-11-06 11:55:00,1.25,15407.0,United Kingdom
574660,21429,RED GINGHAM ROSE JEWELLERY BOX,2,2011-11-06 11:55:00,1.95,15407.0,United Kingdom
574661,22867,HAND WARMER BIRD DESIGN,12,2011-11-06 11:56:00,2.1,13447.0,United Kingdom
574663,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2011-11-06 12:04:00,6.95,13527.0,United Kingdom
574672,47578A,ENGLISH ROSE SMALL SCENTED FLOWER,1,2011-11-06 12:25:00,0.85,13532.0,United Kingdom
574672,22966,GINGERBREAD MAN COOKIE CUTTER,1,2011-11-06 12:25:00,1.25,13532.0,United Kingdom
574673,21819,GLITTER CHRISTMAS STAR ,10,2011-11-06 12:26:00,0.39,15555.0,United Kingdom
574674,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,2,2011-11-06 12:30:00,1.45,14404.0,United Kingdom
574681,35970,ZINC FOLKART SLEIGH BELLS,12,2011-11-06 12:41:00,1.69,15156.0,United Kingdom
574683,21356,TOAST ITS - FAIRY FLOWER,1,2011-11-06 12:50:00,1.25,16372.0,United Kingdom
574683,22141,CHRISTMAS CRAFT TREE TOP ANGEL,1,2011-11-06 12:50:00,2.1,16372.0,United Kingdom
574690,84832,ZINC WILLIE WINKIE  CANDLE STICK,12,2011-11-06 13:11:00,0.85,12638.0,Sweden
574695,23553,LANDMARK FRAME CAMDEN TOWN ,2,2011-11-06 13:37:00,12.5,17114.0,United Kingdom
574710,22991,GIRAFFE WOODEN RULER,12,2011-11-06 14:17:00,1.95,15427.0,United Kingdom
574719,21136,PAINTED METAL PEARS ASSORTED,16,2011-11-06 14:38:00,1.69,14511.0,United Kingdom
574721,84580,MOUSE TOY WITH PINK T-SHIRT,2,2011-11-06 14:43:00,3.75,17920.0,United Kingdom
574722,22077,6 RIBBONS RUSTIC CHARM,2,2011-11-06 14:45:00,1.95,14502.0,United Kingdom
574722,21390,FILIGRIS HEART WITH BUTTERFLY,6,2011-11-06 14:45:00,1.25,14502.0,United Kingdom
574722,22098,BOUDOIR SQUARE TISSUE BOX,8,2011-11-06 14:45:00,0.39,14502.0,United Kingdom
574725,21616,4 PEAR BOTANICAL DINNER CANDLES,10,2011-11-06 14:50:00,1.25,15883.0,United Kingdom
574734,22975,SPACEBOY CHILDRENS EGG CUP,3,2011-11-06 15:20:00,1.25,15025.0,United Kingdom
574738,20982,12 PENCILS TALL TUBE SKULLS,8,2011-11-06 16:01:00,0.85,12748.0,United Kingdom
574740,22315,200 RED + WHITE BENDY STRAWS,12,2011-11-06 16:07:00,1.25,12357.0,Switzerland
574741,23507,MINI PLAYING CARDS BUFFALO BILL ,1,2011-11-06 16:13:00,0.42,15993.0,United Kingdom
574743,23080,RED METAL BOX TOP SECRET,2,2011-11-06 16:14:00,8.25,15351.0,United Kingdom
574777,21166,COOK WITH WINE METAL SIGN ,12,2011-11-07 10:23:00,2.08,17761.0,United Kingdom
574824,22192,BLUE DINER WALL CLOCK,4,2011-11-07 10:43:00,8.5,13097.0,United Kingdom
574826,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,4,2011-11-07 10:58:00,2.95,15870.0,United Kingdom
574839,22767,TRIPLE PHOTO FRAME CORNICE ,1,2011-11-07 11:40:00,9.95,15493.0,United Kingdom
574839,23538,WALL ART VINTAGE HEART,1,2011-11-07 11:40:00,4.95,15493.0,United Kingdom
574840,23324,RUSTIC STRAWBERRY JAM POT LARGE ,2,2011-11-07 11:41:00,2.08,12748.0,United Kingdom
574852,22423,REGENCY CAKESTAND 3 TIER,3,2011-11-07 12:04:00,12.75,15493.0,United Kingdom
574856,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,2011-11-07 12:06:00,16.63,,United Kingdom
574856,84509c,SET OF 4 POLKADOT PLACEMATS ,1,2011-11-07 12:06:00,7.46,,United Kingdom
574856,22622,BOX OF VINTAGE ALPHABET BLOCKS,1,2011-11-07 12:06:00,20.79,,United Kingdom
574862,23389,SPACEBOY MINI BACKPACK,4,2011-11-07 12:27:00,4.15,12408.0,Belgium
574863,23298,SPOTTY BUNTING,2,2011-11-07 12:29:00,4.95,15719.0,United Kingdom
574864,82583,HOT BATHS METAL SIGN,4,2011-11-07 12:29:00,2.1,14387.0,United Kingdom
574893,23365,SET 12 COLOUR PENCILS LOVE LONDON,3,2011-11-07 14:40:00,0.65,18036.0,United Kingdom
574896,22555,PLASTERS IN TIN STRONGMAN,1,2011-11-07 14:51:00,1.65,17014.0,United Kingdom
574896,23330,DECORATIVE WICKER HEART MEDIUM,1,2011-11-07 14:51:00,1.25,17014.0,United Kingdom
574903,21217,RED RETROSPOT ROUND CAKE TINS,3,2011-11-07 15:27:00,9.95,17302.0,United Kingdom
574907,23316,RED REFECTORY CLOCK ,1,2011-11-07 15:33:00,9.95,17043.0,United Kingdom
574914,21731,RED TOADSTOOL LED NIGHT LIGHT,2,2011-11-07 16:16:00,1.65,17109.0,United Kingdom
574916,22835,HOT WATER BOTTLE I AM SO POORLY,4,2011-11-07 16:19:00,4.95,16790.0,United Kingdom
574918,47591D,PINK FAIRY CAKE CHILDRENS APRON,1,2011-11-07 16:31:00,1.95,,France
574918,23394,POSTE FRANCE CUSHION COVER,2,2011-11-07 16:31:00,3.75,,France
